ID,Warehouse_vintage,Datayear,QCStatus,QCDate,Projname,Watershed,SARIS_PALIS_CAMIS,Waterbody,UNIQUE_ID,STAID_YR,DESCRIPTOR,MLTYP_NAME,MILEPT,nMILEPT,Latitude,Longitude,FSLOG,SURV_TYPE,OWMID,DATE,dDATE,TIME,dTIME,FLOWSTAT,DEPTH,nDEPTH,DEPTHSS,TEMP,nTEMP,TEMPSS,PH,nPH,PHSS,SPCOND,nSPCOND,SPCONDSS,TDS,nTDS,TDSSS,DO,nDO,DOSS,DOSAT,nDOSAT,DOSATSS,ResComm,datetime,year,month,day,day_of_year,season,is_summer,DO_critical,stress_combo,flow_flag,risk_score,TEMP_plus2,DO_plus2
122038,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560150,Bread And Cheese Brook,W1370,BrCh04,"[Route 6, Westport]",River/Stream,2.144,2.144,41.6534391,-71.07161149,05-E008-08,River,95-0307,8/2/2005,2005-08-02,11:46:30 AM,11:46:30,Flowing,0.2,0.2,,20.2,20.2,,6.0,6.0,,388.0,388.0,,252.0,252.0,,6.4,6.4,,70,70.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,1,2,22.2,5.9
122039,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560175,Shingle Island River,W1367,Sh01,"[Hixville Road, Dartmouth]",River/Stream,1.264,1.264,41.66995111,-71.02512143,05-E008-09,River,95-0309,8/2/2005,2005-08-02,12:13:17 PM,12:13:17,Flowing,0.1,0.1,,20.7,20.7,,6.5,6.5,,107.0,107.0,,69.0,69.0,,6.7,6.7,,75,75.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,1,2,22.7,6.2
122040,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560175,Shingle Island River,W1366,Sh03,"[Flag Swamp Road, Dartmouth]",River/Stream,4.991,4.991,41.70943898,-71.00445926,05-E008-11,River,95-0314,8/2/2005,2005-08-02,12:59:47 PM,12:59:47,Pooled,0.3,0.3,,19.6,19.6,u,6.3,6.3,,93.0,93.0,,60.0,60.0,,4.1,4.1,,44,44.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,1,0,0,2,21.6,3.5999999999999996
122041,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9558900,Weweantic River,W1385,Wewe10,"[Rochester Road, Carver]",River/Stream,12.378,12.378,41.82944027,-70.77145151,05-E009-01,River,95-0316,8/2/2005,2005-08-02,8:38:57 AM,08:38:57,Flowing,0.7,0.7,,19.9,19.9,,6.0,6.0,,123.0,123.0,,80.0,80.0,,4.7,4.7,,51,51.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,1,0,1,3,21.9,4.2
122042,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9558900,Weweantic River,W1386,Wewe01,"[Fearing Hill Road, Wareham]",River/Stream,5.356,5.356,41.77019551,-70.7544982,05-E009-02,River,95-0318,8/2/2005,2005-08-02,9:06:52 AM,09:06:52,Flowing,0.4,0.4,,20.8,20.8,,6.6,6.6,,151.0,151.0,,98.0,98.0,,7.9,7.9,,89,89.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,1,2,22.8,7.4
122043,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9558950,Sippican River,W1387,Sip02,"[upstream at County Road, Marion]",River/Stream,2.126,2.126,41.7342588,-70.77498583,05-E009-03,River,95-0320,8/2/2005,2005-08-02,9:28:33 AM,09:28:33,Flowing,0.4,0.4,,21.8,21.8,,6.4,6.4,,104.0,104.0,,68.0,68.0,,5.2,5.2,,59,59.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,1,2,23.8,4.7
122044,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559425,Mattapoisett River,W1384,Matt02,"[River Road, Mattapoisett]",River/Stream,1.038,1.038,41.65978485,-70.83639194,05-E009-04,River,95-0322,8/2/2005,2005-08-02,10:01:11 AM,10:01:11,**,0.7,0.7,,20.5,20.5,,6.2,6.2,,125.0,125.0,,82.0,82.0,,5.4,5.4,,60,60.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,0,1,22.5,4.9
122045,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559425,Mattapoisett River,W1383,Matt07,"[Wolf Island Road, Rochester]",River/Stream,5.141,5.141,41.70573322,-70.84312803,05-E009-05,River,95-0324,8/2/2005,2005-08-02,10:29:20 AM,10:29:20,Flowing,0.6,0.6,,20.7,20.7,,6.6,6.6,,116.0,116.0,,76.0,76.0,,6.8,6.8,,76,76.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,1,2,22.7,6.3
122046,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559625,Acushnet River,W1382,Acush04,"[Leonard Street, Acushnet]",River/Stream,5.916,5.916,41.72449906,-70.89776922,05-E009-06,River,95-0328,8/2/2005,2005-08-02,10:57:02 AM,10:57:02,Flowing,0.1,0.1,,21.1,21.1,,6.7,6.7,,133.0,133.0,,87.0,87.0,,7.3,7.3,,82,82.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,1,2,23.1,6.8
122047,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559625,Acushnet River,W1381,Acush02,"[Hamlin Street, Acushnet]",River/Stream,3.418,3.418,41.6962772,-70.91417526,05-E009-07,River,95-0330,8/2/2005,2005-08-02,11:19:35 AM,11:19:35,**,0.6,0.6,,23.0,23.0,,6.8,6.8,,135.0,135.0,,88.0,88.0,,4.2,4.2,u,48,48.0,u,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,1,0,0,2,25.0,3.7
122048,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559625,Acushnet River,W1380,Acush01,"[just upstream at Tarkiln Hill Road/Main Street, New Bedford/Acushnet]",River/Stream,2.299,2.299,41.68195427,-70.9189306,05-E009-08,River,95-0332,8/2/2005,2005-08-02,11:37:25 AM,11:37:25,Flowing,0.2,0.2,,23.3,23.3,,6.9,6.9,,900.0,900.0,,585.0,585.0,,7.3,7.3,,86,86.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,1,2,25.3,6.8
122049,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559750,Buttonwood Brook,W1378,But01,"[Elm Street, Dartmouth]",River/Stream,0.051,0.051,41.6015685,-70.95890599,05-E009-10,River,95-0336,8/2/2005,2005-08-02,12:14:52 PM,12:14:52,Flowing,0.1,0.1,,21.0,21.0,,6.9,6.9,,154.0,154.0,,100.0,100.0,,8.2,8.2,,92,92.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,1,2,23.0,7.699999999999999
122050,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559900,Paskamanset River,W1377,Pask02,"[Russells Mills Road, Dartmouth]",River/Stream,1.844,1.844,41.58579649,-70.99038519,05-E009-11,River,95-0339,8/2/2005,2005-08-02,12:31:53 PM,12:31:53,Flowing,0.1,0.1,,22.8,22.8,,6.7,6.7,,319.0,319.0,,208.0,208.0,,5.7,5.7,,66,66.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,0,0,1,2,24.8,5.2
122051,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559900,Paskamanset River,W1376,Pask05,"[Route 6, Dartmouth]",River/Stream,6.804,6.804,41.63949244,-70.98483042,05-E009-12,River,95-0341,8/2/2005,2005-08-02,12:51:11 PM,12:51:11,Flowing,0.1,0.1,,22.8,22.8,,6.5,6.5,,368.0,368.0,,239.0,239.0,,3.0,3.0,,35,35.0,,,2005-08-02,2005.0,8.0,2.0,214.0,Summer,1,1,0,1,3,24.8,2.5
122108,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560025,East Branch Westport River,W1369,EBW00,"[just upstream at Old County Road, Westport]",River/Stream,9.342,9.342,41.620936,-71.05967996,05-E011-05,River,95-0438,8/30/2005,2005-08-30,10:20:46 AM,10:20:46,Flowing,0.8,0.8,,21.9,21.9,,6.2,6.2,,141.0,141.0,,91.0,91.0,,8.4,8.4,,96,96.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,23.9,7.9
122109,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560025,East Branch Westport River,W1368,EBW02,"[upstream from Forge Pond, approximately 700 feet from Forge Road, Westport]",River/Stream,10.568,10.568,41.63101976,-71.05122871,05-E011-06,River,95-0442,8/30/2005,2005-08-30,10:47:15 AM,10:47:15,Flowing,0.4,0.4,,23.4,23.4,,6.3,6.3,,113.0,113.0,,73.0,73.0,,8.1,8.1,,95,95.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,25.4,7.6
122110,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560150,Bread And Cheese Brook,W1371,BrCh01,"[American Legion Highway (Route 177), Westport]",River/Stream,0.511,0.511,41.63417275,-71.0626189,05-E011-07,River,95-0444,8/30/2005,2005-08-30,11:10:48 AM,11:10:48,Flowing,0.2,0.2,,21.0,21.0,,5.4,5.4,,151.0,151.0,,98.0,98.0,,8.6,8.6,,97,97.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,23.0,8.1
122111,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560150,Bread And Cheese Brook,W1370,BrCh04,"[Route 6, Westport]",River/Stream,2.144,2.144,41.6534391,-71.07161149,05-E011-08,River,95-0446,8/30/2005,2005-08-30,11:37:28 AM,11:37:28,Flowing,0.7,0.7,,20.7,20.7,,4.8,4.8,,231.0,231.0,,150.0,150.0,,7.9,7.9,,88,88.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,22.7,7.4
122112,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560175,Shingle Island River,W1367,Sh01,"[Hixville Road, Dartmouth]",River/Stream,1.264,1.264,41.66995111,-71.02512143,05-E011-09,River,95-0448,8/30/2005,2005-08-30,12:02:41 PM,12:02:41,Flowing,0.6,0.6,,21.0,21.0,,5.4,5.4,,102.0,102.0,,66.0,66.0,,7.2,7.2,,81,81.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,23.0,6.7
122113,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560200,Copicut River,W1399,Cop02A,"[just downstream of the driveway to the Rod and Gun Club of New Bedford, east off North Hixville Road, Dartmouth (secondary outlet 150 feet west of guardrails)]",River/Stream,0.388,0.388,41.69276793,-71.03355135,05-E011-10,River,95-0450,8/30/2005,2005-08-30,12:20:40 PM,12:20:40,Flowing,0.3,0.3,,20.0,20.0,,5.6,5.6,,76.0,76.0,,49.0,49.0,,7.4,7.4,,81,81.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,22.0,6.9
122114,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9560175,Shingle Island River,W1366,Sh03,"[Flag Swamp Road, Dartmouth]",River/Stream,4.991,4.991,41.70943898,-71.00445926,05-E011-11,River,95-0452,8/30/2005,2005-08-30,12:47:49 PM,12:47:49,Flowing,1.2,1.2,,20.8,20.8,,4.4,4.4,,98.0,98.0,,64.0,64.0,,6.6,6.6,,73,73.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,22.8,6.1
122115,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9558900,Weweantic River,W1385,Wewe10,"[Rochester Road, Carver]",River/Stream,12.378,12.378,41.82944027,-70.77145151,05-E010-01,River,95-0454,8/30/2005,2005-08-30,8:41:17 AM,08:41:17,Flowing,1.0,1.0,,21.2,21.2,,5.7,5.7,,120.0,120.0,,78.0,78.0,,6.8,6.8,,77,77.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,23.2,6.3
122116,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9558900,Weweantic River,W1386,Wewe01,"[Fearing Hill Road, Wareham]",River/Stream,5.356,5.356,41.77019551,-70.7544982,05-E010-02,River,95-0456,8/30/2005,2005-08-30,9:11:40 AM,09:11:40,Flowing,0.7,0.7,,21.3,21.3,u,6.1,6.1,,126.0,126.0,,82.0,82.0,,7.6,7.6,,85,85.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,23.3,7.1
122117,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9558950,Sippican River,W1387,Sip02,"[upstream at County Road, Marion]",River/Stream,2.126,2.126,41.7342588,-70.77498583,05-E010-03,River,95-0458,8/30/2005,2005-08-30,9:31:49 AM,09:31:49,Flowing,0.3,0.3,,21.6,21.6,,6.0,6.0,,212.0,212.0,,138.0,138.0,,6.5,6.5,,74,74.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,23.6,6.0
122118,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559425,Mattapoisett River,W1384,Matt02,"[River Road, Mattapoisett]",River/Stream,1.038,1.038,41.65978485,-70.83639194,05-E010-04,River,95-0460,8/30/2005,2005-08-30,9:58:48 AM,09:58:48,Flowing,0.9,0.9,,21.2,21.2,,6.2,6.2,,254.0,254.0,,165.0,165.0,,7.2,7.2,,80,80.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,23.2,6.7
122119,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559425,Mattapoisett River,W1383,Matt07,"[Wolf Island Road, Rochester]",River/Stream,5.141,5.141,41.70573322,-70.84312803,05-E010-05,River,95-0462,8/30/2005,2005-08-30,10:20:03 AM,10:20:03,Flowing,0.8,0.8,,20.4,20.4,,5.4,5.4,,158.0,158.0,,103.0,103.0,,7.3,7.3,,81,81.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,22.4,6.8
122120,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559625,Acushnet River,W1382,Acush04,"[Leonard Street, Acushnet]",River/Stream,5.916,5.916,41.72449906,-70.89776922,05-E010-06,River,95-0466,8/30/2005,2005-08-30,10:43:38 AM,10:43:38,Flowing,0.5,0.5,,22.6,22.6,,6.2,6.2,,70.0,70.0,,46.0,46.0,,7.1,7.1,,83,83.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,24.6,6.6
122121,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559625,Acushnet River,W1380,Acush01,"[just upstream at Tarkiln Hill Road/Main Street, New Bedford/Acushnet]",River/Stream,2.299,2.299,41.68195427,-70.9189306,05-E010-07,River,95-0470,8/30/2005,2005-08-30,11:19:30 AM,11:19:30,Flowing,0.5,0.5,,21.5,21.5,,6.0,6.0,,97.0,97.0,,63.0,63.0,,7.8,7.8,,89,89.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,23.5,7.3
122122,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559900,Paskamanset River,W1377,Pask02,"[Russells Mills Road, Dartmouth]",River/Stream,1.844,1.844,41.58579649,-70.99038519,05-E010-08,River,95-0474,8/30/2005,2005-08-30,12:14:13 PM,12:14:13,Flowing,0.8,0.8,,21.2,21.2,,5.6,5.6,,130.0,130.0,,84.0,84.0,,7.2,7.2,,81,81.0,,,2005-08-30,2005.0,8.0,30.0,242.0,Summer,1,0,0,1,2,23.2,6.7
122123,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Buzzards Bay (2005),Buzzards Bay,9559405,Unnamed Tributary,W1407,MarionDn2,"[unnamed tributary to Aucoot Creek approximately 800 feet downstream of Olde Meadow Road, Marion]",River/Stream,0.681,0.681,41.6868479,-70.77068505,05-E005-01,River,95-9999,6/27/2005,2005-06-27,11:10:08 AM,11:10:08,Flowing,0.1,0.1,,24.3,24.3,,8.5,8.5,,439.0,439.0,,286.0,286.0,,5.5,5.5,,66,66.0,,,2005-06-27,2005.0,6.0,27.0,178.0,Summer,1,0,0,1,2,26.3,5.0
122124,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95158,Wenham Pond,W1400,A,"[deep hole, Carver]",Lake,,,41.9164327,-70.76349843,05-R001-01,Lake,LB-3450,7/5/2005,2005-07-05,10:41:43 AM,10:41:43,Normal,0.5,0.5,,25.0,25.0,,7.0,7.0,,89.0,89.0,,58.0,58.0,,9.4,9.4,,114,114.0,,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,0,0,1,2,27.0,8.9
122125,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95158,Wenham Pond,W1400,A,"[deep hole, Carver]",Lake,,,41.9164327,-70.76349843,05-R001-01,Lake,LB-3450,7/5/2005,2005-07-05,10:55:54 AM,10:55:54,Normal,1.5,1.5,,24.5,24.5,,7.2,7.2,,89.0,89.0,,58.0,58.0,,9.4,9.4,,112,112.0,,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,0,0,1,2,26.5,8.9
122126,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95158,Wenham Pond,W1400,A,"[deep hole, Carver]",Lake,,,41.9164327,-70.76349843,05-R001-01,Lake,LB-3450,7/5/2005,2005-07-05,11:05:20 AM,11:05:20,Normal,2.3,2.3,,22.6,22.6,,5.9,5.9,,93.0,93.0,,61.0,61.0,,4.0,4.0,u,47,47.0,u,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,1,0,1,3,24.6,3.5
122127,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95158,Wenham Pond,W1400,A,"[deep hole, Carver]",Lake,,,41.9164327,-70.76349843,05-R001-01,Lake,LB-3450,7/5/2005,2005-07-05,11:14:47 AM,11:14:47,Normal,2.0,2.0,,23.9,23.9,,6.3,6.3,,90.0,90.0,,58.0,58.0,,8.2,8.2,u,98,98.0,u,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,0,0,1,2,25.9,7.699999999999999
122128,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95044,Dunham Pond,W1401,A,"[deep hole, Carver]",Lake,,,41.86851883,-70.73085416,05-R001-02,Lake,LB-3460,7/5/2005,2005-07-05,1:04:35 PM,13:04:35,Normal,0.5,0.5,,26.1,26.1,,6.4,6.4,,48.0,48.0,,31.0,31.0,,8.5,8.5,,105,105.0,,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,0,0,1,2,28.1,8.0
122129,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95044,Dunham Pond,W1401,A,"[deep hole, Carver]",Lake,,,41.86851883,-70.73085416,05-R001-02,Lake,LB-3460,7/5/2005,2005-07-05,1:15:42 PM,13:15:42,Normal,1.1,1.1,,25.8,25.8,,6.4,6.4,,48.0,48.0,,31.0,31.0,,8.6,8.6,,106,106.0,,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,0,0,1,2,27.8,8.1
122130,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95044,Dunham Pond,W1401,A,"[deep hole, Carver]",Lake,,,41.86851883,-70.73085416,05-R001-02,Lake,LB-3460,7/5/2005,2005-07-05,1:23:32 PM,13:23:32,Normal,2.5,2.5,,25.4,25.4,,6.3,6.3,,48.0,48.0,,31.0,31.0,,8.6,8.6,,104,104.0,,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,0,0,1,2,27.4,8.1
122131,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95044,Dunham Pond,W1401,A,"[deep hole, Carver]",Lake,,,41.86851883,-70.73085416,05-R001-02,Lake,LB-3460,7/5/2005,2005-07-05,1:32:56 PM,13:32:56,Normal,3.0,3.0,,21.3,21.3,,6.4,6.4,,47.0,47.0,,31.0,31.0,,10.0,10.0,,113,113.0,,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,0,0,1,2,23.3,9.5
122132,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95044,Dunham Pond,W1401,A,"[deep hole, Carver]",Lake,,,41.86851883,-70.73085416,05-R001-02,Lake,LB-3460,7/5/2005,2005-07-05,1:41:53 PM,13:41:53,Normal,3.5,3.5,,17.7,17.7,,5.1,5.1,,49.0,49.0,,32.0,32.0,,4.2,4.2,,44,44.0,,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,1,0,1,3,19.7,3.7
122133,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95044,Dunham Pond,W1401,A,"[deep hole, Carver]",Lake,,,41.86851883,-70.73085416,05-R001-02,Lake,LB-3460,7/5/2005,2005-07-05,1:51:07 PM,13:51:07,Normal,4.5,4.5,,13.1,13.1,,5.0,5.0,,50.0,50.0,,32.0,32.0,,0.3,0.3,,2,2.0,,,2005-07-05,2005.0,7.0,5.0,186.0,Summer,1,1,0,1,3,15.1,0.0
122135,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95125,Sampson Pond,W1402,A,"[deep hole in northwestern basin, Carver]",Lake,,,41.85206447,-70.75297674,05-R002-01,Lake,LB-3470,7/6/2005,2005-07-06,9:57:30 AM,09:57:30,Normal,0.6,0.6,,25.2,25.2,,6.2,6.2,,82.0,82.0,,53.0,53.0,,8.1,8.1,,98,98.0,,,2005-07-06,2005.0,7.0,6.0,187.0,Summer,1,0,0,1,2,27.2,7.6
122136,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95125,Sampson Pond,W1402,A,"[deep hole in northwestern basin, Carver]",Lake,,,41.85206447,-70.75297674,05-R002-01,Lake,LB-3470,7/6/2005,2005-07-06,10:05:03 AM,10:05:03,Normal,1.5,1.5,,25.2,25.2,,6.3,6.3,,83.0,83.0,,54.0,54.0,,8.0,8.0,,97,97.0,,,2005-07-06,2005.0,7.0,6.0,187.0,Summer,1,0,0,1,2,27.2,7.5
122137,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95125,Sampson Pond,W1402,A,"[deep hole in northwestern basin, Carver]",Lake,,,41.85206447,-70.75297674,05-R002-01,Lake,LB-3470,7/6/2005,2005-07-06,10:18:05 AM,10:18:05,Normal,2.4,2.4,,25.2,25.2,,6.3,6.3,,82.0,82.0,,53.0,53.0,,7.9,7.9,,96,96.0,,,2005-07-06,2005.0,7.0,6.0,187.0,Summer,1,0,0,1,2,27.2,7.4
122138,Extracted from WPP_WQData_2005-2020.mdb on 6/30/2022 3:25:38 PM,2005,QC4,2017-11-09 14:19:40,Lakes Baseline (2005),Buzzards Bay,95125,Sampson Pond,W1402,A,"[deep hole in northwestern basin, Carver]",Lake,,,41.85206447,-70.75297674,05-R002-01,Lake,LB-3470,7/6/2005,2005-07-06,10:28:00 AM,10:28:00,Normal,3.5,3.5,,21.6,21.6,,5.8,5.8,,87.0,87.0,,56.0,56.0,,1.7,1.7,,20,20.0,,,2005-07-06,2005.0,7.0,6.0,187.0,Summer,1,1,0,1,3,23.6,1.2
